
DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2008,518,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2009,510,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2010,503,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2011,499,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2012,488,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2013,479,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2014,478,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2015,480,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2016,493,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2017,499,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2018,500,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2019,504,s
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2020,521,s
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,EU27_2020,2021,530,s
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2000,502,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2001,465,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2002,458,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2003,466,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2004,469,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2005,478,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2006,494,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2007,506,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2008,521,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2009,480,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2010,470,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2011,505,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2012,506,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2013,493,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2014,482,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2015,500,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2016,504,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2017,510,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2018,551,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2019,566,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2020,611,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FI,2021,609,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2000,514,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2001,526,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2002,530,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2003,506,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2004,519,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2005,529,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2006,535,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2007,542,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2008,538,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2009,534,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2010,534,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2011,534,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2012,527,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2013,520,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2014,517,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2015,516,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2016,553,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2017,558,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2018,557,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2019,555,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2020,538,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,FR,2021,561,ep
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2000,262,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2004,304,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2005,336,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2006,384,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2007,399,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2008,415,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2009,405,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2010,379,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2011,384,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2012,391,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2013,404,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2014,387,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2015,393,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2016,403,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2017,416,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2018,432,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2019,445,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2020,418,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HR,2021,446,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2000,446,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2001,452,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2002,457,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2003,464,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2004,454,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2005,461,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2006,468,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2007,457,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2008,454,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2009,430,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2010,403,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2011,382,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2012,402,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2013,378,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2014,385,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2015,377,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2016,379,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2017,385,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2018,381,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2019,387,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2020,403,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,HU,2021,416,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2000,599,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2001,699,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2002,692,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2003,730,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2004,737,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2005,731,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2006,792,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2007,772,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2008,718,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2009,651,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2010,624,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2011,616,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2012,585,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2014,562,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2016,581,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2017,576,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2018,598,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2019,625,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IE,2020,644,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2000,462,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2001,467,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2002,476,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2003,484,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2004,503,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2005,516,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2006,563,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2007,558,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2008,655,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2009,414,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2010,484,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2011,495,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2012,511,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2013,516,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2014,535,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2015,588,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2016,655,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2017,656,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2018,702,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IS,2020,614,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2000,509,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2001,516,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2002,523,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2003,524,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2004,540,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2005,546,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2006,559,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2007,557,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2008,552,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2009,543,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2010,547,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2011,529,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2012,504,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2013,491,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2014,488,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2015,486,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2016,497,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2017,488,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2018,499,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2019,503,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,IT,2020,487,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2000,365,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2001,378,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2002,405,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2003,389,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2004,373,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2005,387,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2006,405,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2007,419,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2008,428,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2009,381,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2010,404,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2011,442,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2012,445,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2013,433,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2014,433,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2015,448,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2016,444,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2017,455,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2018,464,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2019,472,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2020,483,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LT,2021,480,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2000,654,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2001,646,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2002,653,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2003,678,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2004,679,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2005,672,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2006,683,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2007,695,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2008,697,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2009,679,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2010,679,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2011,666,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2012,652,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2013,616,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2014,626,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2015,607,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2016,815,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2017,798,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2018,803,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2019,791,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2020,790,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LU,2021,793,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2000,271,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2001,305,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2002,343,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2003,304,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2004,318,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2005,320,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2006,343,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2007,391,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2008,345,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2009,352,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2010,324,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2011,350,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2012,323,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2013,350,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2014,364,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2015,404,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2016,410,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2017,411,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2018,407,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2019,439,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2020,478,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,LV,2021,461,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2011,525,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2012,496,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2013,499,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2014,479,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2015,498,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2016,493,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2017,490,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2018,516,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2019,545,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2020,486,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,ME,2021,515,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2008,349,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2009,354,b
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2010,351,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2011,357,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2012,381,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2013,384,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2014,370,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2015,380,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2018,412,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2019,441,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2020,441,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MK,2021,459,e
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2000,533,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2001,540,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2002,541,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2003,580,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2004,633,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2005,625,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2006,667,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2007,677,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2008,674,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2009,671,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2010,623,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2011,622,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2012,612,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2013,602,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2014,628,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2015,641,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2016,642,
ESTAT:CEI_PC031(1.0),17/02/23 23:00:00,A,GEN,KG_HAB,MT,2017,666,
